year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",60,10,6.04,1.68,2.13,0,0.15,0,3,520,381,41,95,0,3
2023,7,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",198,36,24.7,1.7,3.67,0,5.92,6,0,3078,2454,88,213,0,323
2023,7,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",268,71,40.37,2.1,11.68,0,16.85,3,1,4871,2848,103,660,0,1260
2023,7,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",688,167,80.19,5.4,39.31,0,42.11,15,1,14238,8206,513,1953,0,3566
2023,7,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",91,15,10.05,0,2.66,0,2.29,0,1,1356,1067,0,115,0,174
2023,7,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",79,10,4.32,1.12,2.6,0,1.96,1,0,570,234,103,60,0,173
2023,7,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",374,79,43.89,1.06,15.32,0,18.72,3,2,4410,2774,83,608,0,945
2023,7,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",138,37,23.88,2.58,3.04,0,7.49,1,1,3168,2484,150,82,0,452
2023,7,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",199,28,17.68,0.09,3.71,0,6.52,0,0,1899,1010,8,103,0,778
2023,7,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",467,173,95.21,2.62,27.01,0,48.16,5,2,11679,5956,553,1268,0,3902
2023,7,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2583,709,190.49,31.21,273.34,0,213.95,68,26,64757,23478,2411,19196,0,19672
2023,7,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",31,5,4.91,0,0,0,0.09,0,0,377,368,0,0,0,9
2023,7,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62,17,6.83,0,4.17,1,5,0,0,812,450,0,136,30,196
2023,7,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1321,357,157.47,12.79,84.43,0,102.31,21,1,21584,10429,834,4294,0,6027
2023,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3372,728,316.15,32.8,155.79,1,222.27,35,2,60013,29714,7599,6602,18,16080
2023,7,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",173,29,16.84,1,4.17,0,6.98,1,0,1522,936,107,150,0,329
2023,7,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2075,592,166.37,22.07,209.76,0,193.79,93,26,51264,16678,1797,15540,0,17249
2023,7,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",62,9,5.07,0,1.46,0,2.47,0,0,519,295,0,33,0,191
2023,7,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",173,39,24.12,2.53,6.93,0,5.41,2,1,2022,1403,124,259,0,236
2023,7,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",635,174,86.6,5.4,21.32,0,60.68,6,1,12490,6454,852,1058,0,4126
2023,7,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1760,637,221.08,15.87,232.97,0,167.08,29,18,46408,14878,1945,16099,0,13486
2023,7,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",83,7,3.07,1,0.33,0,2.6,0,0,435,117,194,6,0,118
2023,7,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",122,48,26.16,1.27,10.92,0,9.66,2,1,3442,1765,366,619,0,692
2023,7,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",412,123,79.59,1.75,15.14,0,26.53,4,0,9718,6991,392,591,0,1744
2023,7,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",881,326,122.56,9.37,114.39,0.45,79.23,21,3,23915,10283,770,6039,35,6788
2023,7,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",460,123,66.94,2.88,16.69,0,36.49,6,3,9333,6032,207,629,0,2465
2023,7,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",123,27,16.09,0,5.78,0,5.13,1,2,1544,963,0,253,0,328
2023,7,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",34,8,5.09,1,0,0,1.91,2,0,379,233,18,0,0,128
2023,7,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",182,36,18.56,0.92,4.44,0,12.08,0,1,2253,1142,57,292,0,762
2023,7,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",90,29,16.87,0.4,1.14,0,10.59,1,0,3066,2444,8,35,0,579
2023,7,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6449,1222,453.27,61.44,226.42,1,479.87,75,5,99291,45296,6655,11201,25,36114
2023,7,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",578,154,74.06,1.63,24.15,0,54.17,14,3,10685,4910,169,1306,0,4300
2023,7,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",191,46,23.04,3.96,7.92,0,11.07,3,0,3878,2174,320,581,0,803
2023,7,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",51,8,2.37,0,3.63,0,2,0,1,534,219,0,133,0,182
2023,7,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metro Oakland International",31,7,4.06,0,1.47,0,1.47,0,0,590,510,0,39,0,41
2023,7,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",93,10,3.39,0,3.4,0,3.21,0,0,333,97,0,86,0,150
2023,7,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",148,35,17.15,2.12,1.67,0,14.06,0,0,2239,914,118,57,0,1150
2023,7,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",176,39,18.19,0.32,4.9,0,15.58,4,0,2217,977,42,150,0,1048
2023,7,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",212,55,29.62,0.43,7.06,0,17.89,14,0,3179,1942,42,263,0,932
2023,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",998,310,133.46,6.89,106.19,1,62.46,35,6,22243,9131,1280,6747,24,5061
2023,7,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",221,77,40.6,4.05,11.44,0,20.92,0,0,4383,1958,532,426,0,1467
2023,7,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",580,195,87.68,5.53,65.2,0.96,35.63,17,3,12649,5978,606,3325,156,2584
2023,7,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",726,150,77.96,5.83,24.43,0,41.78,6,1,9150,5249,407,1330,0,2164
2023,7,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",560,166,89.19,6.92,44.6,0,25.29,9,1,9518,5266,640,2056,0,1556
2023,7,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",870,200,103.45,5.62,31.51,0,59.42,13,2,11933,7019,548,1246,0,3120
2023,7,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",265,65,30.37,2.9,10.74,0,20.99,2,1,4682,2402,150,295,0,1835
2023,7,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",236,48,27.59,1,8.09,0,11.32,2,0,2354,1295,26,221,0,812
2023,7,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",39,9,5.83,0,0.34,0,2.83,0,0,693,425,0,33,0,235
2023,7,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",153,40,18.72,0.51,2.93,0,17.84,4,0,2152,1129,57,157,0,809
2023,7,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",159,33,17.31,0.22,10.12,0,5.35,3,1,2051,1480,9,362,0,200
2023,7,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",31,14,10.04,0.22,1.15,0,2.59,0,1,895,701,7,67,0,120
2023,7,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",971,288,113.32,12.95,47.61,1,113.12,10,6,22432,8367,1607,2655,28,9775
2023,7,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",251,82,45.68,2.94,9.27,0,24.11,1,1,5587,3327,149,366,0,1745
2023,7,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",76,21,12.73,0,0.46,0,7.81,0,0,1116,737,0,27,0,352
2023,7,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31,18,8.21,3.08,0.08,0,6.63,3,0,1307,556,272,7,0,472
2023,7,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",121,41,23.3,1.24,2.69,0,13.77,6,0,4068,2935,74,128,0,931
2023,7,DL,Delta Air Lines Inc.,RST,"Rochester, MN: Rochester International",31,6,4.28,0,0.04,0,1.67,1,1,302,185,0,3,0,114
2023,7,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",494,130,52.59,3.81,30.6,0,43,6,2,8365,3555,309,1368,0,3133
2023,7,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",863,195,96.37,3.63,40.33,1,53.67,5,3,12191,7244,252,1455,47,3193
2023,7,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",559,124,70.56,3.76,15.35,0,34.33,12,0,7651,4070,188,745,0,2648
2023,7,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",275,75,38.06,1.4,20.57,0,14.97,4,0,3946,2195,67,781,0,903
2023,7,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",227,50,29.89,2,10.13,0,7.98,5,0,2673,1649,82,319,0,623
2023,7,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3201,643,280.21,24.41,128.19,0,210.19,27,2,51989,30194,1552,5288,0,14955
2023,7,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1279,303,144.88,10.64,66.54,0.4,80.54,12,0,20767,11585,1403,3135,33,4611
2023,7,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",87,17,9.98,1,5.14,0,0.88,1,0,1036,701,108,167,0,60
2023,7,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",248,40,28.73,2,3.38,0,5.89,2,0,2902,1950,111,341,0,500
2023,7,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",284,67,32.64,0.6,20.1,0,13.66,1,0,4914,3120,47,928,0,819
2023,7,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4697,821,306.47,32.03,122.6,0,359.89,68,4,66767,29047,3114,6183,0,28423
2023,7,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",289,57,35.64,1.83,5.25,0,14.28,3,0,3863,2533,110,244,0,976
2023,7,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",438,97,60.24,3.86,11.93,0,20.96,6,2,8398,5781,406,454,0,1757
2023,7,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",238,65,30.92,3.23,19,0,11.85,1,1,4349,2437,165,730,0,1017
2023,7,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",514,95,66.67,0.12,11.06,0,17.14,2,2,7030,5435,12,432,0,1151
2023,7,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",84,14,8.6,0,4.63,0,0.76,1,0,787,621,0,153,0,13
2023,7,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",5,2,0.69,0,1.31,0,0,1,0,51,20,0,31,0,0
2023,7,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",90,35,23.9,1.66,1.06,0,8.39,2,0,2605,1845,154,104,0,502
2023,7,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",167,35,19.01,0.05,5.43,0,10.5,1,2,1950,966,6,186,0,792
2023,7,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1104,332,138.82,4.52,84.57,0.87,103.23,13,3,25420,10832,807,5265,77,8439
2023,7,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",138,18,13.88,0,1.39,0,2.73,1,0,684,541,0,40,0,103
2023,7,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",93,22,12.61,0,3.9,1,4.49,1,0,993,506,0,148,36,303
2023,7,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",45,11,5.57,0,1.45,0,3.98,1,0,1261,936,0,32,0,293
2023,7,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",140,34,19.58,2.42,3.58,0,8.42,3,0,2370,1422,129,123,0,696
2023,7,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",207,45,24.71,3.95,6.31,0,10.03,0,0,2823,1310,608,199,0,706
2023,7,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",111,15,9.32,0.61,1.17,0,3.9,0,0,889,579,36,38,0,236
2023,7,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",889,403,112.66,9.16,91.06,0,190.13,52,2,38044,11532,1127,6018,0,19367
2023,7,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",25,6,1.54,0.37,1.29,0,2.8,1,0,363,92,10,55,0,206
2023,7,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",81,27,8.68,0.47,7.11,0,10.74,3,0,1977,686,9,508,0,774
2023,7,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",13,1,0.33,0,0,0,0.67,0,0,251,83,0,0,0,168
2023,7,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",88,29,5.74,0.95,9.54,0,12.77,4,0,1950,572,45,523,0,810
2023,7,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",30,6,2.44,0,1.76,0,1.81,0,1,840,118,0,88,0,634
2023,7,F9,Frontier Airlines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",44,22,8.23,2.67,1.97,0,9.13,3,0,2269,1076,122,109,0,962
2023,7,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",70,23,5.15,2.24,7.44,0,8.18,5,1,1477,338,152,497,0,490
2023,7,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",209,99,35.58,4.74,15.19,0,43.49,6,3,8336,3473,300,972,0,3591
2023,7,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",9,3,1.87,0,0.48,0,0.65,1,0,166,62,0,39,0,65
2023,7,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",17,8,4.25,0,1.81,0,1.94,0,0,394,219,0,52,0,123
2023,7,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",509,207,68.33,7.42,50.61,0,80.64,24,2,15929,5418,609,2726,0,7176
2023,7,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",186,83,20.29,3.51,19.92,0,39.28,14,1,6325,1366,472,1240,0,3247
2023,7,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",26,7,2,0.2,1.2,0,3.59,2,0,453,124,22,62,0,245
2023,7,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",294,114,30.96,3.6,22.29,0,57.15,12,0,10766,2686,586,1662,0,5832
2023,7,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",92,12,3.39,0,1.89,0,6.71,4,0,825,114,0,86,0,625
2023,7,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",2058,824,186.79,17.94,260.25,0,359.02,76,2,76471,19008,1521,18699,0,37243
2023,7,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",628,280,75.73,6.03,76.72,0,121.52,20,0,19295,4831,619,3572,0,10273
2023,7,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",13,4,1.23,0,1.24,0,1.53,0,0,276,96,0,89,0,91
2023,7,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",181,55,19.91,1.13,14.08,0,19.88,5,0,3331,1218,61,497,0,1555
2023,7,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",22,5,0.43,0,0.11,0,4.46,2,0,494,60,0,15,0,419
2023,7,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",14,3,1.35,0,1.18,0,0.47,1,0,72,29,0,35,0,8
2023,7,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",186,82,32.4,0.56,19.68,0,29.37,8,0,7283,4096,10,1293,0,1884
2023,7,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",13,1,0.31,0,0,0,0.69,0,0,98,30,0,0,0,68
2023,7,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",13,1,0,0,0,0,1,1,0,53,0,0,0,0,53
2023,7,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",38,14,3.25,1.6,2.57,0,6.59,1,0,750,114,80,134,0,422
2023,7,F9,Frontier Airlines Inc.,HOU,"Houston, TX: William P Hobby",30,11,5.27,0,3.71,0,2.02,1,0,729,363,0,234,0,132
2023,7,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",135,60,18.47,1.71,23.71,0,16.11,2,0,4647,1269,165,1185,0,2028
2023,7,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",76,22,7.21,2.44,5.05,0,7.3,5,1,2256,850,279,430,0,697
2023,7,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",162,81,22.89,6.6,9.9,0,41.62,9,0,5391,1710,333,427,0,2921
2023,7,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",72,13,5.96,1,2.08,0,3.96,3,0,799,339,39,116,0,305
2023,7,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1106,458,134.97,12.91,68.66,0,241.47,37,2,36428,9739,766,4213,0,21710
2023,7,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",105,47,17.55,2.31,15.54,0,11.6,13,0,4007,1136,364,1567,0,940
2023,7,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",23,5,2.57,0,0.66,0,1.77,0,0,366,175,0,51,0,140
2023,7,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",17,2,1,0.55,0.45,0,0,0,0,39,19,11,9,0,0
2023,7,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1563,790,194.54,8.57,170.59,0,416.3,101,8,83375,21412,2572,12828,0,46563
2023,7,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",9,4,0.56,0.35,1.9,0,1.19,0,0,426,38,48,169,0,171
2023,7,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",333,124,43.79,3.39,24.99,0,51.83,15,5,11410,2695,1994,1445,0,5276
2023,7,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",18,5,1.93,0,2,0,1.07,0,0,224,73,0,64,0,87
2023,7,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",285,137,45.59,1.73,25.47,0,64.21,15,1,11331,4144,311,1445,0,5431
2023,7,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",39,17,5.92,1,3.33,0,6.76,3,0,1425,308,162,158,0,797
2023,7,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",14,5,1,0,2,0,2,0,0,470,34,0,37,0,399
2023,7,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62,22,7.84,0,1.53,0,12.62,0,1,1428,422,0,53,0,953
2023,7,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",62,26,9.74,1.53,5.3,0,9.44,2,0,2045,714,107,459,0,765
2023,7,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,12,2.06,0,1.52,0,8.42,3,0,444,77,0,48,0,319
2023,7,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",27,4,2.19,0,0,0,1.81,1,0,247,164,0,0,0,83
2023,7,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",22,10,2.99,0,1.46,0,5.55,0,0,1010,211,0,134,0,665
2023,7,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",205,103,31.61,5.3,12.02,0,54.08,1,0,7287,2446,325,553,0,3963
2023,7,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",62,21,9.83,0.4,7.27,0,3.5,5,0,1711,809,12,627,0,263
2023,7,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",30,10,4.13,1,2.37,0,2.49,1,0,566,253,44,121,0,148
2023,7,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",26,8,1.67,0,3.28,0,3.05,2,0,403,63,0,157,0,183
2023,7,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",68,21,6.44,1.2,1.15,0,12.21,3,0,1304,301,27,44,0,932
2023,7,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",883,365,103.45,9.56,74.9,0,177.08,55,0,38556,12299,1609,5336,0,19312
2023,7,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",557,225,60.96,5.85,29.09,0,129.09,15,2,22535,4747,957,1304,0,15527
2023,7,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",13,3,2.28,0,0,0,0.72,0,0,276,221,0,0,0,55
2023,7,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",18,6,2.22,0,0.66,0,3.12,0,0,461,138,0,20,0,303
2023,7,F9,Frontier Airlines Inc.,PSE,"Ponce, PR: Mercedita",13,7,2.9,0,2.7,0,1.4,0,0,309,218,0,60,0,31
2023,7,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",13,4,0.53,0,0.37,0,3.1,1,0,220,9,0,16,0,195
2023,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",486,188,46.72,6.48,48.98,0,85.83,29,1,14587,4074,720,2220,0,7573
2023,7,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",106,43,11.49,2.92,9.97,0,18.62,7,0,4128,1536,76,593,0,1923
2023,7,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",243,109,33.38,2.95,27.89,0,44.78,10,0,6198,2059,213,1253,0,2673
2023,7,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",53,15,3.99,0.89,3.69,0,6.43,7,0,1104,419,52,115,0,518
2023,7,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",13,5,3.39,0.31,0.74,0,0.56,0,0,231,133,16,42,0,40
2023,7,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",61,25,10.74,1.16,2.22,0,10.88,1,0,1894,773,85,143,0,893
2023,7,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",344,132,58.27,3.04,26.64,0,44.05,18,1,9322,4144,158,1573,0,3447
2023,7,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",527,256,82.73,6.44,62.2,0,104.63,24,0,18744,5422,618,3309,0,9395
2023,7,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",120,42,16.41,0.01,3.66,0,21.92,4,0,2949,1054,1,131,0,1763
2023,7,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",16,8,3.01,0.59,1.19,0,3.21,0,0,751,233,33,74,0,411
2023,7,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",124,38,18.91,0,6.64,0,12.45,6,0,1501,771,0,202,0,528
2023,7,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",9,3,1.73,0,0.25,0,1.02,1,0,153,96,0,13,0,44
2023,7,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",124,46,19.28,0.86,2.95,0,22.91,3,0,3330,1366,48,124,0,1792
2023,7,F9,Frontier Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",13,7,2,0,1.57,0,3.43,0,0,650,230,0,129,0,291
2023,7,F9,Frontier Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",1,1,1,0,0,0,0,0,0,77,77,0,0,0,0
2023,7,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",47,17,2.47,0.57,4.19,0,9.78,3,0,1453,124,12,420,0,897
2023,7,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",479,199,64.15,1.39,37.98,0,95.48,13,1,16920,4879,106,2344,0,9591
2023,7,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",188,94,27.16,5.24,15.58,0,46.02,8,2,7783,1813,381,1130,0,4459
2023,7,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",13,2,0.5,0,0.5,0,1,0,0,80,14,0,14,0,52
2023,7,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",17,4,1.11,0,1.04,0,1.85,0,0,216,51,0,55,0,110
2023,7,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",163,60,15.91,12.25,8.7,0,23.14,3,0,8389,3480,1754,525,0,2630
2023,7,G4,Allegiant Air,ALB,"Albany, NY: Albany International",50,8,0.76,1,4.57,0,1.67,0,0,545,32,122,339,0,52
2023,7,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",100,42,6.95,2.56,15.62,0,16.87,0,0,2871,558,326,651,0,1336
